i;j;player;rival;seed;pScore;rScore;winner;secs;pFled;rFled;pHits;rHits;pKnocked;rKnocked;pCol;rCol;detail
5;0;JauriaCentro;Muralla;4246;5;24;Rival;9;4;2;2;7;7;2;10;24;P:CazC=0/2/1/2/0 P:CazC=3/3/1/3/0 P:RecC=2/5/0/2/4 R:GuaC=0/0/7/0/0 R:RecC=12/12/0/1/1 R:RecC=12/12/0/1/1 
5;1;JauriaCentro;MurallaVetas;4246;22;22;None;9;0;1;2;0;0;2;25;24;P:CazC=4/4/2/0/0 P:CazC=6/6/0/0/0 P:RecC=12/15/0/0/0 R:GuaV=4/6/0/2/0 R:RecV=9/9/0/0/1 R:RecV=9/9/0/0/0 
5;2;JauriaCentro;Hormiguero;4246;22;22;None;9;0;2;0;0;0;0;24;24;P:CazC=4/6/0/0/0 P:CazC=6/6/0/0/0 P:RecC=12/12/0/0/0 R:RecV=9/9/0/0/0 R:RecV=6/7/0/0/1 R:RecV=7/8/0/0/1 
5;3;JauriaCentro;HormigueroSenuelo;4246;15;13;Player;9;0;7;4;0;0;4;18;19;P:CazC=1/1/2/0/0 P:CazC=2/2/2/0/0 P:RecC=12/15/0/0/0 R:RecV=6/10/0/1/2 R:RecV=7/9/0/0/3 R:SeñC=0/0/0/3/2 
5;4;JauriaCentro;Jauria;4246;16;14;Player;9;0;0;0;4;4;0;18;16;P:CazC=0/0/0/2/0 P:CazC=4/6/0/1/0 P:RecC=12/12/0/1/0 R:CazC=0/0/3/0/0 R:CazV=2/3/1/0/0 R:RecV=12/13/0/0/0 
5;5;JauriaCentro;JauriaCentro;4246;12;9;Player;9;0;1;2;4;4;2;20;16;P:CazC=3/3/1/0/0 P:CazC=0/2/1/3/0 P:RecC=9/15/0/1/0 R:CazC=1/1/2/0/0 R:CazC=2/2/2/0/0 R:RecC=6/13/0/2/1 
5;6;JauriaCentro;Emboscada;4246;15;7;Player;10;2;8;3;1;1;3;17;11;P:CazC=3/3/1/0/0 P:CazC=0/1/2/1/0 P:RecC=12/13/0/0/2 R:CazV=4/4/1/0/0 R:SeñV=0/2/0/2/2 R:RecC=3/5/0/1/6 
5;7;JauriaCentro;Mixta;4246;2;14;Rival;10;6;0;0;14;14;0;4;15;P:CazC=0/1/0/6/0 P:CazC=2/2/0/4/0 P:RecC=0/1/0/4/6 R:GuaC=0/0/9/0/0 R:CazC=0/0/5/0/0 R:RecV=14/15/0/0/0 
5;8;JauriaCentro;Codicia;4246;15;12;Player;9;0;20;5;0;0;5;16;14;P:CazC=0/1/3/0/0 P:CazC=0/0/2/0/0 P:RecC=15/15/0/0/0 R:RecC=5/6/0/1/7 R:RecC=6/7/0/2/6 R:RecC=1/1/0/2/7 
5;9;JauriaCentro;Escolta;4246;9;15;Rival;10;5;0;1;5;5;1;11;23;P:CazC=0/1/0/3/0 P:CazC=2/3/1/2/0 P:RecC=7/7/0/0/5 R:CazC=1/4/4/1/0 R:CazV=2/4/1/0/0 R:RecC=12/15/0/0/0 
5;10;JauriaCentro;Senuelos;4246;13;12;Player;9;1;5;5;0;0;5;13;13;P:CazC=1/1/3/0/0 P:CazC=0/0/2/0/0 P:RecC=12/12/0/0/1 R:SeñC=0/0/0/4/3 R:SeñV=2/3/0/1/0 R:RecV=10/10/0/0/2 
5;11;JauriaCentro;DobleGuardia;4246;10;13;Rival;10;2;2;5;5;5;5;14;15;P:CazC=0/2/3/2/0 P:CazC=3/4/2/1/0 P:RecC=7/8/0/2/2 R:GuaC=0/0/4/0/0 R:GuaV=4/6/1/1/0 R:RecC=9/9/0/4/2 
5;12;JauriaCentro;ContraJauria;4246;14;18;Rival;9;2;0;1;2;2;1;21;20;P:CazC=2/4/0/1/0 P:CazC=3/5/1/1/0 P:RecC=9/12/0/0/2 R:GuaV=4/5/1/0/0 R:CazV=4/4/1/0/0 R:RecV=10/11/0/1/0 
5;13;JauriaCentro;Fortin;4246;3;14;Rival;9;5;1;2;7;7;2;4;14;P:CazC=0/0/1/0/0 P:CazC=0/0/1/3/0 P:RecC=3/4/0/4/5 R:GuaC=0/0/6/0/0 R:CazV=2/2/1/0/0 R:RecC=12/12/0/2/1 
5;14;JauriaCentro;Engano;4246;13;8;Player;9;0;17;3;0;0;3;16;9;P:CazC=0/0/3/0/0 P:CazC=1/1/0/0/0 P:RecC=12/15/0/0/0 R:SeñC=0/0/0/1/2 R:RecC=2/3/0/2/7 R:RecC=6/6/0/0/8 
5;15;JauriaCentro;Rebano;4246;14;15;Rival;10;1;6;6;0;0;6;16;18;P:CazC=2/2/4/0/0 P:CazC=0/1/2/0/0 P:RecC=12/13/0/0/1 R:RecC=1/4/0/6/5 R:RecV=12/12/0/0/1 R:SeñV=2/2/0/0/0 
6;0;Emboscada;Muralla;4246;7;21;Rival;9;3;2;0;6;6;0;19;23;P:CazV=4/6/0/0/0 P:SeñV=0/2/0/3/0 P:RecC=3/11/0/3/3 R:GuaC=0/0/6/0/0 R:RecC=9/11/0/0/1 R:RecC=12/12/0/0/1 
6;1;Emboscada;MurallaVetas;4246;22;21;Player;9;0;1;2;0;0;2;24;23;P:CazV=6/6/2/0/0 P:SeñV=4/4/0/0/0 P:RecC=12/14/0/0/0 R:GuaV=4/6/0/1/0 R:RecV=9/9/0/1/0 R:RecV=8/8/0/0/1 
6;2;Emboscada;Hormiguero;4246;22;18;Player;9;0;4;1;0;0;1;25;22;P:CazV=6/6/1/0/0 P:SeñV=4/5/0/0/0 P:RecC=12/14/0/0/0 R:RecV=6/8/0/0/2 R:RecV=4/6/0/1/1 R:RecV=8/8/0/0/1 
6;3;Emboscada;HormigueroSenuelo;4246;16;11;Player;9;1;8;2;0;0;2;19;16;P:CazV=4/6/2/0/0 P:SeñV=0/0/0/0/0 P:RecC=12/13/0/0/1 R:RecV=4/6/0/1/4 R:RecV=7/9/0/0/3 R:SeñC=0/1/0/1/1 
6;4;Emboscada;Jauria;4246;4;7;Rival;10;7;8;5;3;3;5;7;9;P:CazV=0/0/5/0/0 P:SeñV=0/2/0/1/0 P:RecC=4/5/0/2/7 R:CazC=0/2/1/0/0 R:CazV=5/5/2/0/0 R:RecV=2/2/0/5/8 
6;5;Emboscada;JauriaCentro;4246;6;10;Rival;9;7;1;2;5;5;2;10;17;P:CazV=3/5/2/0/0 P:SeñV=2/2/0/1/1 P:RecC=1/3/0/4/6 R:CazC=1/1/2/0/0 R:CazC=0/3/3/1/0 R:RecC=9/13/0/1/1 
6;6;Emboscada;Emboscada;4246;13;13;None;10;2;1;2;1;1;2;18;17;P:CazV=4/4/2/0/0 P:SeñV=2/2/0/0/0 P:RecC=7/12/0/1/2 R:CazV=2/2/1/0/0 R:SeñV=2/3/0/1/0 R:RecC=9/12/0/1/1 
6;7;Emboscada;Mixta;4246;5;2;Player;10;9;6;5;4;4;5;6;6;P:CazV=2/2/5/1/0 P:SeñV=0/0/0/2/1 P:RecC=3/4/0/1/8 R:GuaC=0/0/1/0/0 R:CazC=1/3/3/3/0 R:RecV=1/3/0/2/6 
6;8;Emboscada;Codicia;4246;17;20;Rival;9;0;13;2;0;0;2;18;21;P:CazV=0/1/2/0/0 P:SeñV=2/2/0/0/0 P:RecC=15/15/0/0/0 R:RecC=6/6/0/1/4 R:RecC=8/9/0/1/4 R:RecC=6/6/0/0/5 
6;9;Emboscada;Escolta;4246;11;16;Rival;9;4;0;0;4;4;0;14;19;P:CazV=4/4/0/1/0 P:SeñV=4/4/0/0/0 P:RecC=3/6/0/3/4 R:CazC=2/2/2/0/0 R:CazV=2/2/2/0/0 R:RecC=12/15/0/0/0 
6;10;Emboscada;Senuelos;4246;13;5;Player;9;1;8;5;0;0;5;14;7;P:CazV=0/1/5/0/0 P:SeñV=0/0/0/0/0 P:RecC=13/13/0/0/1 R:SeñC=0/0/0/3/1 R:SeñV=2/2/0/1/0 R:RecV=3/5/0/1/7 
6;11;Emboscada;DobleGuardia;4246;8;9;Rival;9;4;2;1;4;4;1;16;12;P:CazV=0/4/1/1/0 P:SeñV=0/0/0/2/2 P:RecC=8/12/0/1/2 R:GuaC=0/0/1/0/0 R:GuaV=0/0/3/0/0 R:RecC=9/12/0/1/2 
6;12;Emboscada;ContraJauria;4246;12;12;None;10;0;4;2;4;4;2;15;13;P:CazV=0/0/2/2/0 P:SeñV=0/0/0/2/0 P:RecC=12/15/0/0/0 R:GuaV=2/2/4/1/0 R:CazV=4/4/0/0/0 R:RecV=6/7/0/1/4 
6;13;Emboscada;Fortin;4246;4;10;Rival;10;3;1;1;6;6;1;11;17;P:CazV=2/2/1/0/0 P:SeñV=0/2/0/4/0 P:RecC=2/7/0/2/3 R:GuaC=0/0/3/0/0 R:CazV=4/4/3/0/0 R:RecC=6/13/0/1/1 
6;14;Emboscada;Engano;4246;14;6;Player;9;1;11;4;0;0;4;21;14;P:CazV=0/2/4/0/0 P:SeñV=2/4/0/0/0 P:RecC=12/15/0/0/1 R:SeñC=0/1/0/2/1 R:RecC=3/7/0/2/5 R:RecC=3/6/0/0/5 
6;15;Emboscada;Rebano;4246;12;10;Player;10;2;9;4;0;0;4;15;15;P:CazV=0/2/4/0/0 P:SeñV=2/2/0/0/0 P:RecC=10/11/0/0/2 R:RecC=8/11/0/1/3 R:RecV=2/4/0/3/6 R:SeñV=0/0/0/0/0 
7;0;Mixta;Muralla;4246;13;18;Rival;10;0;4;4;7;7;4;14;19;P:GuaC=0/0/3/4/0 P:CazC=1/1/1/3/0 P:RecV=12/13/0/0/0 R:GuaC=0/0/7/3/0 R:RecC=9/10/0/1/1 R:RecC=9/9/0/0/3 
7;1;Mixta;MurallaVetas;4246;22;24;Rival;9;0;0;0;0;0;0;24;25;P:GuaC=4/6/0/0/0 P:CazC=6/6/0/0/0 P:RecV=12/12/0/0/0 R:GuaV=6/6/0/0/0 R:RecV=9/10/0/0/0 R:RecV=9/9/0/0/0 
7;2;Mixta;Hormiguero;4246;20;21;Rival;9;0;5;1;0;0;1;23;21;P:GuaC=4/4/0/0/0 P:CazC=4/5/1/0/0 P:RecV=12/14/0/0/0 R:RecV=6/6/0/1/2 R:RecV=6/6/0/0/2 R:RecV=9/9/0/0/1 
7;3;Mixta;HormigueroSenuelo;4246;14;17;Rival;10;0;3;5;0;0;5;16;21;P:GuaC=0/2/4/0/0 P:CazC=2/2/1/0/0 P:RecV=12/12/0/0/0 R:RecV=8/10/0/0/2 R:RecV=9/11/0/1/1 R:SeñC=0/0/0/4/0 
7;4;Mixta;Jauria;4246;14;16;Rival;10;1;0;5;1;1;5;18;18;P:GuaC=0/0/3/0/0 P:CazC=5/5/2/0/0 P:RecV=9/13/0/1/1 R:CazC=0/1/0/5/0 R:CazV=4/5/1/0/0 R:RecV=12/12/0/0/0 
7;5;Mixta;JauriaCentro;4246;14;9;Player;10;0;4;9;2;2;9;14;12;P:GuaC=0/0/9/0/0 P:CazC=0/0/0/2/0 P:RecV=14/14/0/0/0 R:CazC=0/1/1/4/0 R:CazC=3/3/1/3/0 R:RecC=6/8/0/2/4 
7;6;Mixta;Emboscada;4246;12;11;Player;9;1;10;2;1;1;2;13;12;P:GuaC=0/0/0/0/0 P:CazC=2/2/2/0/0 P:RecV=10/11/0/1/1 R:CazV=8/8/1/0/0 R:SeñV=2/3/0/0/1 R:RecC=1/1/0/2/9 
7;7;Mixta;Mixta;4246;14;14;None;9;0;0;4;4;4;4;15;15;P:GuaC=0/0/4/2/0 P:CazC=2/2/0/2/0 P:RecV=12/13/0/0/0 R:GuaC=0/0/2/3/0 R:CazC=2/2/2/1/0 R:RecV=12/13/0/0/0 
7;8;Mixta;Codicia;4246;14;3;Player;10;0;26;7;0;0;7;15;3;P:GuaC=0/0/2/0/0 P:CazC=0/0/5/0/0 P:RecV=14/15/0/0/0 R:RecC=2/2/0/1/8 R:RecC=1/1/0/1/9 R:RecC=0/0/0/5/9 
7;9;Mixta;Escolta;4246;7;10;Rival;10;0;4;9;4;4;9;12;19;P:GuaC=0/0/5/0/0 P:CazC=3/3/4/1/0 P:RecV=4/9/0/3/0 R:CazC=2/4/1/4/0 R:CazV=4/8/3/2/0 R:RecC=4/7/0/3/4 
7;10;Mixta;Senuelos;4246;12;9;Player;10;0;6;7;0;0;7;14;13;P:GuaC=0/0/4/0/0 P:CazC=0/0/3/0/0 P:RecV=12/14/0/0/0 R:SeñC=0/0/0/4/1 R:SeñV=0/2/0/3/3 R:RecV=9/11/0/0/2 
7;11;Mixta;DobleGuardia;4246;16;12;Player;10;0;2;3;4;4;3;17;18;P:GuaC=0/0/2/3/0 P:CazC=2/3/1/1/0 P:RecV=14/14/0/0/0 R:GuaC=0/0/4/2/0 R:GuaV=6/7/0/0/0 R:RecC=6/11/0/1/2 
7;12;Mixta;ContraJauria;4246;17;18;Rival;9;0;0;1;1;1;1;27;22;P:GuaC=4/6/0/0/0 P:CazC=7/9/1/0/0 P:RecV=6/12/0/1/0 R:GuaV=6/8/0/0/0 R:CazV=4/6/1/1/0 R:RecV=8/8/0/0/0 
7;13;Mixta;Fortin;4246;4;6;Rival;10;7;6;6;9;9;6;7;9;P:GuaC=0/0/5/4/0 P:CazC=1/4/1/3/0 P:RecV=3/3/0/2/7 R:GuaC=0/0/7/4/0 R:CazV=0/1/2/0/0 R:RecC=6/8/0/2/6 
7;14;Mixta;Engano;4246;13;9;Player;10;0;12;7;0;0;7;15;11;P:GuaC=0/0/3/0/0 P:CazC=1/1/4/0/0 P:RecV=12/14/0/0/0 R:SeñC=0/0/0/5/1 R:RecC=3/4/0/1/6 R:RecC=6/7/0/1/5 
7;15;Mixta;Rebano;4246;11;14;Rival;9;1;9;4;0;0;4;12;19;P:GuaC=0/0/2/0/0 P:CazC=0/1/2/0/0 P:RecV=11/11/0/0/1 R:RecC=0/1/0/2/9 R:RecV=12/12/0/0/0 R:SeñV=2/6/0/2/0 
8;0;Codicia;Muralla;4246;4;24;Rival;10;22;0;0;3;3;0;11;29;P:RecC=2/5/0/1/7 P:RecC=0/2/0/2/8 P:RecC=2/4/0/0/7 R:GuaC=0/0/3/0/0 R:RecC=12/14/0/0/0 R:RecC=12/15/0/0/0 
8;1;Codicia;MurallaVetas;4246;27;23;Player;9;3;0;0;0;0;0;36;26;P:RecC=9/12/0/0/1 P:RecC=9/12/0/0/1 P:RecC=9/12/0/0/1 R:GuaV=5/7/0/0/0 R:RecV=9/9/0/0/0 R:RecV=9/10/0/0/0 
8;2;Codicia;Hormiguero;4246;36;22;Player;9;0;0;0;0;0;0;38;24;P:RecC=12/13/0/0/0 P:RecC=12/13/0/0/0 P:RecC=12/12/0/0/0 R:RecV=8/8/0/0/0 R:RecV=6/7/0/0/0 R:RecV=8/9/0/0/0 
8;3;Codicia;HormigueroSenuelo;4246;18;19;Rival;9;13;0;0;0;0;0;25;24;P:RecC=5/6/0/0/5 P:RecC=6/9/0/0/4 P:RecC=7/10/0/0/4 R:RecV=9/11/0/0/0 R:RecV=10/12/0/0/0 R:SeñC=0/1/0/0/0 
8;4;Codicia;Jauria;4246;6;12;Rival;9;20;0;0;6;6;0;10;16;P:RecC=3/5/0/2/7 P:RecC=0/1/0/2/7 P:RecC=3/4/0/2/6 R:CazC=0/0/2/0/0 R:CazV=0/2/4/0/0 R:RecV=12/14/0/0/0 
8;5;Codicia;JauriaCentro;4246;14;13;Player;10;13;0;0;7;7;0;15;14;P:RecC=6/6/0/2/4 P:RecC=2/3/0/2/5 P:RecC=6/6/0/3/4 R:CazC=1/1/4/0/0 R:CazC=0/0/3/0/0 R:RecC=12/13/0/0/0 
8;6;Codicia;Emboscada;4246;24;14;Player;9;11;0;0;1;1;0;26;19;P:RecC=8/8/0/0/5 P:RecC=10/10/0/0/3 P:RecC=6/8/0/1/3 R:CazV=2/4/1/0/0 R:SeñV=0/1/0/0/0 R:RecC=12/14/0/0/0 
8;7;Codicia;Mixta;4246;2;14;Rival;10;28;0;0;4;4;0;2;14;P:RecC=1/1/0/2/9 P:RecC=0/0/0/1/9 P:RecC=1/1/0/1/10 R:GuaC=0/0/2/0/0 R:CazC=0/0/2/0/0 R:RecV=14/14/0/0/0 
8;8;Codicia;Codicia;4246;27;30;Rival;9;0;0;0;0;0;0;33;35;P:RecC=9/10/0/0/0 P:RecC=9/11/0/0/0 P:RecC=9/12/0/0/0 R:RecC=12/13/0/0/0 R:RecC=9/11/0/0/0 R:RecC=9/11/0/0/0 
8;9;Codicia;Escolta;4246;14;12;Player;9;19;0;0;2;2;0;17;18;P:RecC=4/4/0/0/7 P:RecC=5/6/0/1/7 P:RecC=5/7/0/1/5 R:CazC=0/2/1/0/0 R:CazV=0/2/1/0/0 R:RecC=12/14/0/0/0 
8;10;Codicia;Senuelos;4246;18;14;Player;9;17;0;0;0;0;0;21;17;P:RecC=8/8/0/0/5 P:RecC=6/6/0/0/6 P:RecC=4/7/0/0/6 R:SeñC=0/1/0/0/0 R:SeñV=2/2/0/0/0 R:RecV=12/14/0/0/0 
8;11;Codicia;DobleGuardia;4246;8;18;Rival;9;22;0;0;3;3;0;9;23;P:RecC=3/3/0/2/6 P:RecC=1/2/0/1/8 P:RecC=4/4/0/0/8 R:GuaC=0/0/3/0/0 R:GuaV=6/8/0/0/0 R:RecC=12/15/0/0/0 
8;12;Codicia;ContraJauria;4246;20;16;Player;9;9;0;0;1;1;0;24;21;P:RecC=6/9/0/1/2 P:RecC=9/9/0/0/2 P:RecC=5/6/0/0/5 R:GuaV=4/5/1/0/0 R:CazV=2/3/0/0/0 R:RecV=10/13/0/0/0 
8;13;Codicia;Fortin;4246;9;12;Rival;10;15;0;0;7;7;0;14;17;P:RecC=5/5/0/1/5 P:RecC=1/3/0/4/4 P:RecC=3/6/0/2/6 R:GuaC=0/0/6/0/0 R:CazV=0/2/1/0/0 R:RecC=12/15/0/0/0 
8;14;Codicia;Engano;4246;25;23;Player;9;7;0;0;0;0;0;28;29;P:RecC=8/10/0/0/3 P:RecC=10/11/0/0/1 P:RecC=7/7/0/0/3 R:SeñC=2/3/0/0/0 R:RecC=12/14/0/0/0 R:RecC=9/12/0/0/0 
8;15;Codicia;Rebano;4246;24;26;Rival;9;6;0;0;0;0;0;27;30;P:RecC=8/11/0/0/2 P:RecC=10/10/0/0/1 P:RecC=6/6/0/0/3 R:RecC=12/13/0/0/0 R:RecV=12/13/0/0/0 R:SeñV=2/4/0/0/0 
9;0;Escolta;Muralla;4246;10;18;Rival;10;4;4;2;5;5;2;15;18;P:CazC=5/7/0/2/0 P:CazV=2/2/2/0/0 P:RecC=3/6/0/3/4 R:GuaC=0/0/5/0/0 R:RecC=6/6/0/2/3 R:RecC=12/12/0/0/1 
9;1;Escolta;MurallaVetas;4246;21;21;None;9;0;2;1;0;0;1;25;21;P:CazC=6/6/0/0/0 P:CazV=6/7/1/0/0 P:RecC=9/12/0/0/0 R:GuaV=4/4/0/1/0 R:RecV=9/9/0/0/1 R:RecV=8/8/0/0/1 
9;2;Escolta;Hormiguero;4246;18;16;Player;9;0;8;1;0;0;1;22;21;P:CazC=4/6/0/0/0 P:CazV=2/4/1/0/0 P:RecC=12/12/0/0/0 R:RecV=1/3/0/1/5 R:RecV=7/10/0/0/2 R:RecV=8/8/0/0/1 
9;3;Escolta;HormigueroSenuelo;4246;14;4;Player;10;1;14;6;0;0;6;17;6;P:CazC=0/1/3/0/0 P:CazV=0/2/3/0/0 P:RecC=14/14/0/0/1 R:RecV=0/2/0/3/7 R:RecV=4/4/0/1/6 R:SeñC=0/0/0/2/1 
9;4;Escolta;Jauria;4246;11;3;Player;10;5;7;2;6;6;2;12;8;P:CazC=0/1/0/4/0 P:CazV=2/2/2/0/0 P:RecC=9/9/0/2/5 R:CazC=1/2/4/0/0 R:CazV=0/2/2/0/0 R:RecV=2/4/0/2/7 
9;5;Escolta;JauriaCentro;4246;9;9;None;9;4;2;4;3;3;4;12;13;P:CazC=0/1/2/2/0 P:CazV=2/4/2/0/0 P:RecC=7/7/0/1/4 R:CazC=0/1/2/1/0 R:CazC=1/1/1/1/0 R:RecC=8/11/0/2/2 
9;6;Escolta;Emboscada;4246;13;9;Player;10;2;3;4;2;2;4;18;15;P:CazC=2/4/3/2/0 P:CazV=2/2/1/0/0 P:RecC=9/12/0/0/2 R:CazV=5/5/2/1/0 R:SeñV=0/2/0/1/0 R:RecC=4/8/0/2/3 
9;7;Escolta;Mixta;4246;5;5;None;10;6;5;3;6;6;3;9;12;P:CazC=2/2/1/3/0 P:CazV=2/4/2/0/0 P:RecC=1/3/0/3/6 R:GuaC=0/0/4/0/0 R:CazC=2/4/2/1/0 R:RecV=3/8/0/2/5 
9;8;Escolta;Codicia;4246;18;13;Player;9;0;19;2;0;0;2;19;14;P:CazC=1/1/1/0/0 P:CazV=2/3/1/0/0 P:RecC=15/15/0/0/0 R:RecC=6/7/0/1/5 R:RecC=3/3/0/0/9 R:RecC=4/4/0/1/5 
9;9;Escolta;Escolta;4246;9;11;Rival;10;2;2;3;3;3;3;12;16;P:CazC=0/0/2/2/0 P:CazV=0/2/1/0/0 P:RecC=9/10/0/1/2 R:CazC=2/3/3/0/0 R:CazV=1/3/0/2/0 R:RecC=8/10/0/1/2 
9;10;Escolta;Senuelos;4246;11;7;Player;9;3;10;3;0;0;3;11;10;P:CazC=0/0/2/0/0 P:CazV=0/0/1/0/0 P:RecC=11/11/0/0/3 R:SeñC=0/0/0/1/4 R:SeñV=4/4/0/1/1 R:RecV=3/6/0/1/5 
9;11;Escolta;DobleGuardia;4246;7;12;Rival;10;5;0;1;7;7;1;9;17;P:CazC=2/2/0/3/0 P:CazV=2/2/1/2/0 P:RecC=3/5/0/2/5 R:GuaC=0/0/5/0/0 R:GuaV=0/2/2/1/0 R:RecC=12/15/0/0/0 
9;12;Escolta;ContraJauria;4246;13;8;Player;9;3;3;3;3;3;3;17;14;P:CazC=4/6/1/1/0 P:CazV=0/1/2/2/0 P:RecC=9/10/0/0/3 R:GuaV=3/3/2/1/0 R:CazV=0/3/1/2/0 R:RecV=5/8/0/0/3 
9;13;Escolta;Fortin;4246;9;11;Rival;10;2;0;1;4;4;1;18;16;P:CazC=2/3/0/1/0 P:CazV=4/4/1/0/0 P:RecC=3/11/0/3/2 R:GuaC=0/0/3/0/0 R:CazV=2/2/1/0/0 R:RecC=9/14/0/1/0 
9;14;Escolta;Engano;4246;13;5;Player;10;0;11;6;0;0;6;20;11;P:CazC=1/3/4/0/0 P:CazV=0/2/2/0/0 P:RecC=12/15/0/0/0 R:SeñC=0/0/0/2/1 R:RecC=0/3/0/4/6 R:RecC=5/8/0/0/4 
9;15;Escolta;Rebano;4246;15;11;Player;10;0;8;4;0;0;4;18;17;P:CazC=1/1/2/0/0 P:CazV=2/2/2/0/0 P:RecC=12/15/0/0/0 R:RecC=5/6/0/2/4 R:RecV=6/9/0/1/3 R:SeñV=0/2/0/1/1 
10;0;Senuelos;Muralla;4246;14;20;Rival;9;1;3;0;2;2;0;17;25;P:SeñC=0/0/0/1/1 P:SeñV=2/4/0/1/0 P:RecV=12/13/0/0/0 R:GuaC=0/0/2/0/0 R:RecC=9/11/0/0/2 R:RecC=11/14/0/0/1 
10;1;Senuelos;MurallaVetas;4246;18;20;Rival;9;1;1;0;2;2;0;18;21;P:SeñC=6/6/0/0/0 P:SeñV=0/0/0/2/1 P:RecV=12/12/0/0/0 R:GuaV=0/1/2/0/0 R:RecV=11/11/0/0/0 R:RecV=9/9/0/0/1 
10;2;Senuelos;Hormiguero;4246;22;21;Player;9;0;4;0;0;0;0;23;22;P:SeñC=6/6/0/0/0 P:SeñV=4/5/0/0/0 P:RecV=12/12/0/0/0 R:RecV=5/6/0/0/2 R:RecV=8/8/0/0/1 R:RecV=8/8/0/0/1 
10;3;Senuelos;HormigueroSenuelo;4246;15;20;Rival;9;0;0;0;0;0;0;16;22;P:SeñC=0/0/0/0/0 P:SeñV=6/6/0/0/0 P:RecV=9/10/0/0/0 R:RecV=11/11/0/0/0 R:RecV=9/10/0/0/0 R:SeñC=0/1/0/0/0 
10;4;Senuelos;Jauria;4246;9;14;Rival;9;5;1;0;3;3;0;13;15;P:SeñC=1/2/0/1/2 P:SeñV=2/2/0/1/1 P:RecV=6/9/0/1/2 R:CazC=0/1/2/0/0 R:CazV=2/2/1/0/0 R:RecV=12/12/0/0/1 
10;5;Senuelos;JauriaCentro;4246;10;13;Rival;9;3;2;0;5;5;0;12;18;P:SeñC=0/0/0/3/1 P:SeñV=0/0/0/2/1 P:RecV=10/12/0/0/1 R:CazC=4/4/3/0/0 R:CazC=0/2/2/0/0 R:RecC=9/12/0/0/2 
10;6;Senuelos;Emboscada;4246;2;11;Rival;9;10;2;0;3;3;0;8;14;P:SeñC=2/3/0/2/1 P:SeñV=0/2/0/0/1 P:RecV=0/3/0/1/8 R:CazV=1/1/3/0/0 R:SeñV=0/0/0/0/0 R:RecC=10/13/0/0/2 
10;7;Senuelos;Mixta;4246;13;12;Player;9;1;0;0;2;2;0;16;13;P:SeñC=0/0/0/2/1 P:SeñV=4/4/0/0/0 P:RecV=9/12/0/0/0 R:GuaC=0/0/2/0/0 R:CazC=0/1/0/0/0 R:RecV=12/12/0/0/0 
10;8;Senuelos;Codicia;4246;14;19;Rival;9;0;13;0;0;0;0;16;22;P:SeñC=0/1/0/0/0 P:SeñV=2/3/0/0/0 P:RecV=12/12/0/0/0 R:RecC=5/5/0/0/5 R:RecC=8/11/0/0/3 R:RecC=6/6/0/0/5 
10;9;Senuelos;Escolta;4246;5;13;Rival;10;5;1;0;6;6;0;9;19;P:SeñC=0/0/0/2/0 P:SeñV=0/2/0/1/1 P:RecV=5/7/0/3/4 R:CazC=0/1/3/0/0 R:CazV=2/4/3/0/0 R:RecC=11/14/0/0/1 
10;10;Senuelos;Senuelos;4246;5;5;None;9;6;6;0;0;0;0;5;5;P:SeñC=0/0/0/0/0 P:SeñV=0/0/0/0/0 P:RecV=5/5/0/0/6 R:SeñC=0/0/0/0/0 R:SeñV=0/0/0/0/0 R:RecV=5/5/0/0/6 
10;11;Senuelos;DobleGuardia;4246;12;14;Rival;9;0;2;0;5;5;0;13;15;P:SeñC=0/0/0/3/0 P:SeñV=0/0/0/2/0 P:RecV=12/13/0/0/0 R:GuaC=2/2/3/0/0 R:GuaV=2/2/2/0/0 R:RecC=10/11/0/0/2 
10;12;Senuelos;ContraJauria;4246;13;12;Player;10;2;1;0;3;3;0;18;18;P:SeñC=7/7/0/0/0 P:SeñV=0/1/0/2/1 P:RecV=6/10/0/1/1 R:GuaV=2/3/2/0/0 R:CazV=2/4/1/0/0 R:RecV=8/11/0/0/1 
10;13;Senuelos;Fortin;4246;7;10;Rival;9;5;1;0;5;5;0;9;13;P:SeñC=0/0/0/3/1 P:SeñV=2/4/0/0/0 P:RecV=5/5/0/2/4 R:GuaC=0/0/3/0/0 R:CazV=0/0/2/0/0 R:RecC=10/13/0/0/1 
10;14;Senuelos;Engano;4246;18;10;Player;9;1;12;0;0;0;0;18;10;P:SeñC=0/0/0/0/1 P:SeñV=4/4/0/0/0 P:RecV=14/14/0/0/0 R:SeñC=0/0/0/0/1 R:RecC=6/6/0/0/5 R:RecC=4/4/0/0/6 
10;15;Senuelos;Rebano;4246;6;14;Rival;9;6;9;0;0;0;0;10;16;P:SeñC=2/3/0/0/0 P:SeñV=0/2/0/0/0 P:RecV=4/5/0/0/6 R:RecC=8/8/0/0/5 R:RecV=6/8/0/0/4 R:SeñV=0/0/0/0/0 
11;0;DobleGuardia;Muralla;4246;12;17;Rival;10;2;3;4;3;3;4;13;20;P:GuaC=0/0/4/2/0 P:GuaV=6/6/0/0/0 P:RecC=6/7/0/1/2 R:GuaC=0/0/3/2/0 R:RecC=8/10/0/2/2 R:RecC=9/10/0/0/1 
