i;j;player;rival;seed;pScore;rScore;winner;secs;pFled;rFled;pHits;rHits;pKnocked;rKnocked;pCol;rCol;detail
1;6;Fortin;Engano;4246;15;14;Player;9;0;18;6;0;0;6;17;15;P:GuaC=0/0/2/0/0 P:CazV=0/2/4/0/0 P:RecC=15/15/0/0/0 R:SeñC=0/0/0/3/3 R:RecC=5/6/0/1/9 R:RecC=9/9/0/2/6 
1;7;Fortin;Emboscada;4246;6;5;Player;10;2;8;8;3;3;8;13;12;P:GuaC=0/0/5/0/0 P:CazV=0/2/3/0/0 P:RecC=6/11/0/3/2 R:CazV=2/4/3/1/0 R:SeñV=0/2/0/3/2 R:RecC=3/6/0/4/6 
1;8;Fortin;Codicia;4246;17;7;Player;9;0;24;7;0;0;7;19;11;P:GuaC=0/0/4/0/0 P:CazV=2/4/3/0/0 P:RecC=15/15/0/0/0 R:RecC=4/4/0/1/7 R:RecC=2/2/0/1/9 R:RecC=1/5/0/5/8 
1;9;Fortin;Mixta;4246;7;9;Rival;10;6;2;11;8;8;11;9;10;P:GuaC=0/0/8/5/0 P:CazV=3/4/3/1/0 P:RecC=4/5/0/2/6 R:GuaC=0/0/6/4/0 R:CazC=0/0/2/4/0 R:RecV=9/10/0/3/2 
2;0;Jauria;Muralla;4246;15;13;Player;10;0;8;3;5;5;3;19;20;P:CazC=2/2/0/4/0 P:CazV=0/3/3/1/0 P:RecV=13/14/0/0/0 R:GuaC=0/0/5/0/0 R:RecC=6/10/0/1/5 R:RecC=7/10/0/2/3 
2;1;Jauria;Fortin;4246;6;10;Rival;10;6;3;2;7;7;2;10;12;P:CazC=0/0/1/3/0 P:CazV=3/5/1/1/0 P:RecV=3/5/0/3/6 R:GuaC=0/0/4/0/0 R:CazV=0/1/3/1/0 R:RecC=10/11/0/1/3 
2;2;Jauria;Jauria;4246;13;13;None;10;0;3;7;3;3;7;21;15;P:CazC=2/4/3/0/0 P:CazV=0/4/4/2/0 P:RecV=11/13/0/1/0 R:CazC=0/0/1/3/0 R:CazV=7/7/2/2/0 R:RecV=6/8/0/2/3 
2;3;Jauria;Hormiguero;4246;18;5;Player;9;0;20;6;0;0;6;23;12;P:CazC=4/6/1/0/0 P:CazV=1/3/5/0/0 P:RecV=13/14/0/0/0 R:RecV=3/4/0/4/4 R:RecV=0/3/0/2/8 R:RecV=2/5/0/0/8 
2;4;Jauria;HormigueroSenuelo;4246;23;14;Player;9;0;7;5;0;0;5;24;20;P:CazC=4/4/3/0/0 P:CazV=6/6/2/0/0 P:RecV=13/14/0/0/0 R:RecV=10/11/0/0/2 R:RecV=4/9/0/2/2 R:SeñC=0/0/0/3/3 
2;5;Jauria;Senuelos;4246;19;14;Player;9;0;5;2;0;0;2;21;19;P:CazC=0/1/0/0/0 P:CazV=6/6/2/0/0 P:RecV=13/14/0/0/0 R:SeñC=2/2/0/0/2 R:SeñV=3/5/0/1/1 R:RecV=9/12/0/1/2 
2;6;Jauria;Engano;4246;14;3;Player;9;0;18;6;0;0;6;19;9;P:CazC=1/3/3/0/0 P:CazV=0/2/3/0/0 P:RecV=13/14/0/0/0 R:SeñC=0/0/0/2/2 R:RecC=0/6/0/3/7 R:RecC=3/3/0/1/9 
2;7;Jauria;Emboscada;4246;7;2;Player;10;5;6;8;3;3;8;13;8;P:CazC=0/2/6/0/0 P:CazV=4/4/2/0/0 P:RecV=3/7/0/3/5 R:CazV=2/5/3/1/0 R:SeñV=0/1/0/1/1 R:RecC=0/2/0/6/5 
2;8;Jauria;Codicia;4246;15;3;Player;10;0;27;8;0;0;8;20;7;P:CazC=0/2/6/0/0 P:CazV=0/2/2/0/0 P:RecV=15/16/0/0/0 R:RecC=0/3/0/3/8 R:RecC=1/1/0/1/11 R:RecC=2/3/0/4/8 
2;9;Jauria;Mixta;4246;21;12;Player;10;0;1;3;6;6;3;24;18;P:CazC=2/2/2/4/0 P:CazV=4/7/1/2/0 P:RecV=15/15/0/0/0 R:GuaC=0/2/5/0/0 R:CazC=2/4/1/2/0 R:RecV=10/12/0/1/1 
3;0;Hormiguero;Muralla;4246;27;31;Rival;9;0;0;0;0;0;0;31;34;P:RecV=10/10/0/0/0 P:RecV=9/10/0/0/0 P:RecV=8/11/0/0/0 R:GuaC=4/4/0/0/0 R:RecC=15/15/0/0/0 R:RecC=12/15/0/0/0 
3;1;Hormiguero;Fortin;4246;25;29;Rival;9;5;0;0;4;4;0;30;29;P:RecV=9/10/0/1/2 P:RecV=9/11/0/2/1 P:RecV=7/9/0/1/2 R:GuaC=6/6/0/0/0 R:CazV=8/8/4/0/0 R:RecC=15/15/0/0/0 
3;2;Hormiguero;Jauria;4246;15;24;Rival;9;11;0;0;4;4;0;22;24;P:RecV=3/7/0/2/3 P:RecV=6/8/0/1/4 P:RecV=6/7/0/1/4 R:CazC=6/6/1/0/0 R:CazV=4/4/3/0/0 R:RecV=14/14/0/0/0 
3;3;Hormiguero;Hormiguero;4246;26;21;Player;9;0;0;0;0;0;0;26;25;P:RecV=6/6/0/0/0 P:RecV=12/12/0/0/0 P:RecV=8/8/0/0/0 R:RecV=7/7/0/0/0 R:RecV=8/9/0/0/0 R:RecV=6/9/0/0/0 
3;4;Hormiguero;HormigueroSenuelo;4246;24;24;None;9;1;0;0;0;0;0;24;26;P:RecV=8/8/0/0/0 P:RecV=8/8/0/0/1 P:RecV=8/8/0/0/0 R:RecV=8/8/0/0/0 R:RecV=10/10/0/0/0 R:SeñC=6/8/0/0/0 
3;5;Hormiguero;Senuelos;4246;24;24;None;9;5;0;0;0;0;0;25;24;P:RecV=5/6/0/0/2 P:RecV=9/9/0/0/1 P:RecV=10/10/0/0/2 R:SeñC=6/6/0/0/0 R:SeñV=4/4/0/0/0 R:RecV=14/14/0/0/0 
3;6;Hormiguero;Engano;4246;28;33;Rival;9;0;0;0;0;0;0;31;36;P:RecV=7/10/0/0/0 P:RecV=10/10/0/0/0 P:RecV=11/11/0/0/0 R:SeñC=6/6/0/0/0 R:RecC=12/15/0/0/0 R:RecC=15/15/0/0/0 
3;7;Hormiguero;Emboscada;4246;3;16;Rival;9;28;0;0;6;6;0;6;18;P:RecV=2/3/0/2/9 P:RecV=0/2/0/2/10 P:RecV=1/1/0/2/9 R:CazV=0/1/6/0/0 R:SeñV=1/2/0/0/0 R:RecC=15/15/0/0/0 
3;8;Hormiguero;Codicia;4246;28;40;Rival;9;0;0;0;0;0;0;31;41;P:RecV=10/10/0/0/0 P:RecV=7/10/0/0/0 P:RecV=11/11/0/0/0 R:RecC=13/13/0/0/0 R:RecC=15/16/0/0/0 R:RecC=12/12/0/0/0 
3;9;Hormiguero;Mixta;4246;25;20;Player;9;1;0;0;3;3;0;27;24;P:RecV=8/9/0/1/0 P:RecV=9/9/0/0/1 P:RecV=8/9/0/2/0 R:GuaC=4/4/1/0/0 R:CazC=4/5/2/0/0 R:RecV=12/15/0/0/0 
4;0;HormigueroSenuelo;Muralla;4246;19;27;Rival;9;5;1;0;4;4;0;24;28;P:RecV=9/11/0/0/1 P:RecV=10/13/0/0/1 P:SeñC=0/0/0/4/3 R:GuaC=0/0/4/0/0 R:RecC=12/13/0/0/1 R:RecC=15/15/0/0/0 
4;1;HormigueroSenuelo;Fortin;4246;17;14;Player;9;12;2;0;7;7;0;21;15;P:RecV=5/8/0/2/4 P:RecV=9/9/0/2/6 P:SeñC=3/4/0/3/2 R:GuaC=2/2/2/0/0 R:CazV=0/0/5/0/0 R:RecC=12/13/0/0/2 
4;2;HormigueroSenuelo;Jauria;4246;17;18;Rival;10;6;0;0;7;7;0;21;18;P:RecV=6/10/0/3/2 P:RecV=9/9/0/1/3 P:SeñC=2/2/0/3/1 R:CazC=2/2/3/0/0 R:CazV=2/2/4/0/0 R:RecV=14/14/0/0/0 
4;3;HormigueroSenuelo;Hormiguero;4246;28;23;Player;9;0;1;0;0;0;0;28;23;P:RecV=10/10/0/0/0 P:RecV=12/12/0/0/0 P:SeñC=6/6/0/0/0 R:RecV=8/8/0/0/0 R:RecV=7/7/0/0/1 R:RecV=8/8/0/0/0 
4;4;HormigueroSenuelo;HormigueroSenuelo;4246;21;21;None;9;0;0;0;0;0;0;21;25;P:RecV=10/10/0/0/0 P:RecV=11/11/0/0/0 P:SeñC=0/0/0/0/0 R:RecV=10/13/0/0/0 R:RecV=11/11/0/0/0 R:SeñC=0/1/0/0/0 
4;5;HormigueroSenuelo;Senuelos;4246;21;20;Player;9;4;0;0;0;0;0;22;20;P:RecV=13/13/0/0/0 P:RecV=8/8/0/0/3 P:SeñC=0/1/0/0/1 R:SeñC=0/0/0/0/0 R:SeñV=5/5/0/0/0 R:RecV=15/15/0/0/0 
4;6;HormigueroSenuelo;Engano;4246;24;17;Player;9;1;11;0;0;0;0;28;19;P:RecV=13/13/0/0/0 P:RecV=11/14/0/0/0 P:SeñC=0/1/0/0/1 R:SeñC=2/2/0/0/0 R:RecC=8/8/0/0/5 R:RecC=7/9/0/0/6 
4;7;HormigueroSenuelo;Emboscada;4246;11;19;Rival;9;13;4;0;6;6;0;16;21;P:RecV=3/5/0/3/6 P:RecV=6/9/0/2/6 P:SeñC=2/2/0/1/1 R:CazV=2/2/6/0/0 R:SeñV=8/10/0/0/0 R:RecC=9/9/0/0/4 
4;8;HormigueroSenuelo;Codicia;4246;24;23;Player;9;0;14;0;0;0;0;27;27;P:RecV=13/13/0/0/0 P:RecV=11/14/0/0/0 P:SeñC=0/0/0/0/0 R:RecC=8/8/0/0/6 R:RecC=8/9/0/0/4 R:RecC=7/10/0/0/4 
4;9;HormigueroSenuelo;Mixta;4246;19;23;Rival;9;8;0;0;4;4;0;22;23;P:RecV=9/12/0/0/3 P:RecV=10/10/0/0/3 P:SeñC=0/0/0/4/2 R:GuaC=4/4/3/0/0 R:CazC=4/4/1/0/0 R:RecV=15/15/0/0/0 
5;0;Senuelos;Muralla;4246;13;24;Rival;9;1;3;0;4;4;0;17;28;P:SeñC=0/0/0/4/1 P:SeñV=0/2/0/0/0 P:RecV=13/15/0/0/0 R:GuaC=0/1/4/0/0 R:RecC=12/14/0/0/1 R:RecC=12/13/0/0/2 
5;1;Senuelos;Fortin;4246;4;12;Rival;10;11;1;0;9;9;0;6;16;P:SeñC=0/0/0/5/1 P:SeñV=0/2/0/2/1 P:RecV=4/4/0/2/9 R:GuaC=0/0/6/0/0 R:CazV=0/1/3/0/0 R:RecC=12/15/0/0/1 
5;2;Senuelos;Jauria;4246;13;23;Rival;9;7;0;0;5;5;0;17;25;P:SeñC=0/0/0/1/4 P:SeñV=7/8/0/1/2 P:RecV=6/9/0/3/1 R:CazC=4/4/2/0/0 R:CazV=6/6/3/0/0 R:RecV=13/15/0/0/0 
5;3;Senuelos;Hormiguero;4246;25;23;Player;9;0;3;0;0;0;0;26;23;P:SeñC=6/7/0/0/0 P:SeñV=6/6/0/0/0 P:RecV=13/13/0/0/0 R:RecV=7/7/0/0/1 R:RecV=7/7/0/0/1 R:RecV=9/9/0/0/1 
5;4;Senuelos;HormigueroSenuelo;4246;17;19;Rival;9;1;3;0;0;0;0;17;22;P:SeñC=0/0/0/0/0 P:SeñV=4/4/0/0/0 P:RecV=13/13/0/0/1 R:RecV=9/9/0/0/2 R:RecV=10/13/0/0/1 R:SeñC=0/0/0/0/0 
5;5;Senuelos;Senuelos;4246;13;9;Player;9;2;8;0;0;0;0;14;10;P:SeñC=0/0/0/0/0 P:SeñV=0/0/0/0/2 P:RecV=13/14/0/0/0 R:SeñC=0/0/0/0/2 R:SeñV=4/4/0/0/0 R:RecV=5/6/0/0/6 
5;6;Senuelos;Engano;4246;16;18;Rival;9;2;10;0;0;0;0;16;23;P:SeñC=0/0/0/0/2 P:SeñV=2/2/0/0/0 P:RecV=14/14/0/0/0 R:SeñC=0/1/0/0/2 R:RecC=9/11/0/0/5 R:RecC=9/11/0/0/3 
5;7;Senuelos;Emboscada;4246;0;12;Rival;9;13;2;0;3;3;0;6;14;P:SeñC=0/0/0/1/2 P:SeñV=0/3/0/1/1 P:RecV=0/3/0/1/10 R:CazV=0/2/3/0/0 R:SeñV=0/0/0/0/0 R:RecC=12/12/0/0/2 
5;8;Senuelos;Codicia;4246;19;18;Player;9;0;18;0;0;0;0;19;19;P:SeñC=0/0/0/0/0 P:SeñV=4/4/0/0/0 P:RecV=15/15/0/0/0 R:RecC=4/4/0/0/7 R:RecC=5/5/0/0/7 R:RecC=9/10/0/0/4 
5;9;Senuelos;Mixta;4246;17;19;Rival;9;2;0;0;6;6;0;18;21;P:SeñC=0/0/0/4/2 P:SeñV=3/4/0/2/0 P:RecV=14/14/0/0/0 R:GuaC=2/2/5/0/0 R:CazC=4/4/1/0/0 R:RecV=13/15/0/0/0 
6;0;Engano;Muralla;4246;15;25;Rival;9;11;0;0;5;5;0;20;30;P:SeñC=0/0/0/4/2 P:RecC=6/9/0/1/5 P:RecC=9/11/0/0/4 R:GuaC=0/1/5/0/0 R:RecC=13/15/0/0/0 R:RecC=12/14/0/0/0 
6;1;Engano;Fortin;4246;10;18;Rival;10;14;0;0;9;9;0;14;18;P:SeñC=0/0/0/6/2 P:RecC=7/7/0/0/6 P:RecC=3/7/0/3/6 R:GuaC=0/0/7/0/0 R:CazV=3/3/2/0/0 R:RecC=15/15/0/0/0 
6;2;Engano;Jauria;4246;2;13;Rival;10;18;0;0;11;11;0;3;18;P:SeñC=0/0/0/4/1 P:RecC=1/1/0/4/9 P:RecC=1/2/0/3/8 R:CazC=0/0/6/0/0 R:CazV=0/3/5/0/0 R:RecV=13/15/0/0/0 
6;3;Engano;Hormiguero;4246;36;27;Player;9;0;1;0;0;0;0;37;31;P:SeñC=6/6/0/0/0 P:RecC=15/15/0/0/0 P:RecC=15/16/0/0/0 R:RecV=10/10/0/0/0 R:RecV=8/9/0/0/1 R:RecV=9/12/0/0/0 
6;4;Engano;HormigueroSenuelo;4246;26;22;Player;9;6;1;0;0;0;0;26;24;P:SeñC=2/2/0/0/0 P:RecC=13/13/0/0/2 P:RecC=11/11/0/0/4 R:RecV=12/14/0/0/0 R:RecV=10/10/0/0/0 R:SeñC=0/0/0/0/1 
6;5;Engano;Senuelos;4246;16;15;Player;9;13;0;0;0;0;0;16;18;P:SeñC=0/0/0/0/2 P:RecC=10/10/0/0/4 P:RecC=6/6/0/0/7 R:SeñC=0/1/0/0/0 R:SeñV=2/3/0/0/0 R:RecV=13/14/0/0/0 
6;6;Engano;Engano;4246;26;28;Rival;9;6;4;0;0;0;0;28;28;P:SeñC=0/2/0/0/1 P:RecC=14/14/0/0/2 P:RecC=12/12/0/0/3 R:SeñC=4/4/0/0/0 R:RecC=12/12/0/0/3 R:RecC=12/12/0/0/1 
6;7;Engano;Emboscada;4246;9;11;Rival;9;14;3;0;3;3;0;12;17;P:SeñC=0/0/0/1/2 P:RecC=6/6/0/1/6 P:RecC=3/6/0/1/6 R:CazV=0/2/3/0/0 R:SeñV=2/4/0/0/0 R:RecC=9/11/0/0/3 
6;8;Engano;Codicia;4246;28;34;Rival;9;0;4;0;0;0;0;32;36;P:SeñC=2/3/0/0/0 P:RecC=12/12/0/0/0 P:RecC=14/17/0/0/0 R:RecC=11/11/0/0/2 R:RecC=11/11/0/0/1 R:RecC=12/14/0/0/1 
6;9;Engano;Mixta;4246;0;13;Rival;10;19;0;0;11;11;0;0;15;P:SeñC=0/0/0/2/2 P:RecC=0/0/0/5/9 P:RecC=0/0/0/4/8 R:GuaC=0/0/5/0/0 R:CazC=0/0/6/0/0 R:RecV=13/15/0/0/0 
7;0;Emboscada;Muralla;4246;4;18;Rival;9;8;7;3;3;3;3;7;24;P:CazV=0/2/3/0/0 P:SeñV=2/2/0/1/0 P:RecC=2/3/0/2/8 R:GuaC=0/1/3/0/0 R:RecC=9/14/0/1/4 R:RecC=9/9/0/2/3 
7;1;Emboscada;Fortin;4246;9;14;Rival;9;6;1;1;4;4;1;11;17;P:CazV=2/4/1/1/0 P:SeñV=2/2/0/1/0 P:RecC=5/5/0/2/6 R:GuaC=0/0/4/0/0 R:CazV=2/4/0/0/0 R:RecC=12/13/0/1/1 
7;2;Emboscada;Jauria;4246;2;5;Rival;10;9;10;2;6;6;2;4;8;P:CazV=0/0/2/0/0 P:SeñV=0/0/0/1/2 P:RecC=2/4/0/5/7 R:CazC=0/1/5/0/0 R:CazV=2/4/1/0/0 R:RecV=3/3/0/2/10 
7;3;Emboscada;Hormiguero;4246;24;26;Rival;9;0;7;0;0;0;0;26;29;P:CazV=6/8/0/0/0 P:SeñV=3/3/0/0/0 P:RecC=15/15/0/0/0 R:RecV=11/11/0/0/3 R:RecV=8/9/0/0/2 R:RecV=7/9/0/0/2 
7;4;Emboscada;HormigueroSenuelo;4246;21;14;Player;9;5;4;3;0;0;3;22;21;P:CazV=6/6/3/0/0 P:SeñV=4/5/0/0/0 P:RecC=11/11/0/0/5 R:RecV=9/11/0/1/1 R:RecV=5/9/0/2/3 R:SeñC=0/1/0/0/0 
7;5;Emboscada;Senuelos;4246;15;14;Player;9;7;2;2;0;0;2;15;16;P:CazV=4/4/2/0/0 P:SeñV=4/4/0/0/1 P:RecC=7/7/0/0/6 R:SeñC=2/2/0/0/0 R:SeñV=2/2/0/1/0 R:RecV=10/12/0/1/2 
7;6;Emboscada;Engano;4246;19;15;Player;9;1;10;4;0;0;4;20;22;P:CazV=2/3/4/0/0 P:SeñV=2/2/0/0/1 P:RecC=15/15/0/0/0 R:SeñC=5/5/0/1/1 R:RecC=6/10/0/2/4 R:RecC=4/7/0/1/5 
7;7;Emboscada;Emboscada;4246;10;12;Rival;10;1;4;4;5;5;4;15;13;P:CazV=1/2/4/0/0 P:SeñV=0/1/0/3/0 P:RecC=9/12/0/2/1 R:CazV=2/2/5/1/0 R:SeñV=2/2/0/1/0 R:RecC=8/9/0/2/4 
7;8;Emboscada;Codicia;4246;17;13;Player;9;0;22;4;0;0;4;21;22;P:CazV=0/2/4/0/0 P:SeñV=2/4/0/0/0 P:RecC=15/15/0/0/0 R:RecC=4/6/0/2/8 R:RecC=3/5/0/1/8 R:RecC=6/11/0/1/6 
7;9;Emboscada;Mixta;4246;0;4;Rival;10;9;8;6;6;6;6;2;6;P:CazV=0/1/6/0/0 P:SeñV=0/0/0/1/3 P:RecC=0/1/0/5/6 R:GuaC=0/0/4/0/0 R:CazC=0/2/2/1/0 R:RecV=4/4/0/5/8 
8;0;Codicia;Muralla;4246;9;30;Rival;9;22;0;0;5;5;0;11;30;P:RecC=6/7/0/0/6 P:RecC=1/2/0/3/7 P:RecC=2/2/0/2/9 R:GuaC=0/0/5/0/0 R:RecC=15/15/0/0/0 R:RecC=15/15/0/0/0 
8;1;Codicia;Fortin;4246;3;15;Rival;10;23;0;0;11;11;0;6;17;P:RecC=1/2/0/4/6 P:RecC=1/3/0/3/10 P:RecC=1/1/0/4/7 R:GuaC=0/0/8/0/0 R:CazV=0/2/3/0/0 R:RecC=15/15/0/0/0 
8;2;Codicia;Jauria;4246;4;17;Rival;10;25;0;0;9;9;0;6;18;P:RecC=1/2/0/3/9 P:RecC=1/1/0/3/9 P:RecC=2/3/0/3/7 R:CazC=0/1/6/0/0 R:CazV=2/2/3/0/0 R:RecV=15/15/0/0/0 
8;3;Codicia;Hormiguero;4246;37;28;Player;9;0;0;0;0;0;0;42;33;P:RecC=12/13/0/0/0 P:RecC=13/15/0/0/0 P:RecC=12/14/0/0/0 R:RecV=12/12/0/0/0 R:RecV=8/11/0/0/0 R:RecV=8/10/0/0/0 
8;4;Codicia;HormigueroSenuelo;4246;22;21;Player;9;15;0;0;0;0;0;24;27;P:RecC=6/6/0/0/6 P:RecC=8/10/0/0/4 P:RecC=8/8/0/0/5 R:RecV=10/13/0/0/0 R:RecV=11/13/0/0/0 R:SeñC=0/1/0/0/0 
8;5;Codicia;Senuelos;4246;23;17;Player;9;16;0;0;0;0;0;25;19;P:RecC=6/6/0/0/6 P:RecC=8/10/0/0/5 P:RecC=9/9/0/0/5 R:SeñC=0/0/0/0/0 R:SeñV=2/4/0/0/0 R:RecV=15/15/0/0/0 
8;6;Codicia;Engano;4246;32;32;None;9;5;0;0;0;0;0;35;34;P:RecC=13/16/0/0/0 P:RecC=10/10/0/0/2 P:RecC=9/9/0/0/3 R:SeñC=2/4/0/0/0 R:RecC=15/15/0/0/0 R:RecC=15/15/0/0/0 
8;7;Codicia;Emboscada;4246;21;19;Player;9;17;0;0;2;2;0;24;20;P:RecC=5/8/0/2/7 P:RecC=8/8/0/0/5 P:RecC=8/8/0/0/5 R:CazV=2/3/2/0/0 R:SeñV=2/2/0/0/0 R:RecC=15/15/0/0/0 
8;8;Codicia;Codicia;4246;36;40;Rival;9;0;0;0;0;0;0;40;40;P:RecC=12/13/0/0/0 P:RecC=12/12/0/0/0 P:RecC=12/15/0/0/0 R:RecC=12/12/0/0/0 R:RecC=16/16/0/0/0 R:RecC=12/12/0/0/0 
8;9;Codicia;Mixta;4246;1;15;Rival;10;26;0;0;10;10;0;3;17;P:RecC=1/1/0/2/10 P:RecC=0/1/0/4/8 P:RecC=0/1/0/4/8 R:GuaC=0/0/5/0/0 R:CazC=0/2/5/0/0 R:RecV=15/15/0/0/0 
9;0;Mixta;Muralla;4246;14;14;None;10;0;12;4;8;8;4;15;14;P:GuaC=0/0/3/4/0 P:CazC=0/0/1/4/0 P:RecV=14/15/0/0/0 R:GuaC=0/0/8/3/0 R:RecC=8/8/0/0/6 R:RecC=6/6/0/1/6 
9;1;Mixta;Fortin;4246;10;8;Player;10;1;6;7;9;9;7;15;14;P:GuaC=0/0/5/3/0 P:CazC=3/3/2/4/0 P:RecV=7/12/0/2/1 R:GuaC=0/0/7/4/0 R:CazV=4/10/2/2/0 R:RecC=4/4/0/1/6 
9;2;Mixta;Jauria;4246;7;15;Rival;10;10;0;5;3;3;5;11;16;P:GuaC=0/2/4/0/0 P:CazC=4/6/1/1/0 P:RecV=3/3/0/2/10 R:CazC=2/2/1/4/0 R:CazV=0/1/2/0/0 R:RecV=13/13/0/1/0 
9;3;Mixta;Hormiguero;4246;20;26;Rival;9;0;2;1;0;0;1;23;28;P:GuaC=4/5/1/0/0 P:CazC=4/4/0/0/0 P:RecV=12/14/0/0/0 R:RecV=8/8/0/1/1 R:RecV=9/9/0/0/1 R:RecV=9/11/0/0/0 
9;4;Mixta;HormigueroSenuelo;4246;20;20;None;9;0;2;5;0;0;5;23;25;P:GuaC=2/2/4/0/0 P:CazC=4/6/1/0/0 P:RecV=14/15/0/0/0 R:RecV=11/12/0/0/0 R:RecV=9/13/0/1/1 R:SeñC=0/0/0/4/1 
9;5;Mixta;Senuelos;4246;16;17;Rival;9;2;5;3;0;0;3;18;20;P:GuaC=2/2/1/0/0 P:CazC=2/3/2/0/0 P:RecV=12/13/0/0/2 R:SeñC=0/0/0/2/4 R:SeñV=2/5/0/1/0 R:RecV=15/15/0/0/1 
9;6;Mixta;Engano;4246;16;3;Player;10;0;16;12;0;0;12;17;5;P:GuaC=0/0/7/0/0 P:CazC=2/2/5/0/0 P:RecV=14/15/0/0/0 R:SeñC=0/0/0/6/1 R:RecC=3/5/0/2/7 R:RecC=0/0/0/4/8 
9;7;Mixta;Emboscada;4246;3;2;Player;10;7;7;4;4;4;4;5;5;P:GuaC=0/0/2/0/0 P:CazC=2/2/2/0/0 P:RecV=1/3/0/4/7 R:CazV=0/2/4/0/0 R:SeñV=0/0/0/2/0 R:RecC=2/3/0/2/7 
9;8;Mixta;Codicia;4246;14;6;Player;10;0;29;8;0;0;8;16;6;P:GuaC=0/0/4/0/0 P:CazC=0/1/4/0/0 P:RecV=14/15/0/0/0 R:RecC=2/2/0/2/10 R:RecC=3/3/0/3/9 R:RecC=1/1/0/3/10 
9;9;Mixta;Mixta;4246;19;15;Player;10;0;0;5;7;7;5;19;17;P:GuaC=0/0/5/6/0 P:CazC=4/4/0/1/0 P:RecV=15/15/0/0/0 R:GuaC=0/0/6/2/0 R:CazC=2/2/1/3/0 R:RecV=13/15/0/0/0 
